issuer_name;seller_name;seller_org_id;dept_name;seller_dept_id;payment_channel;tyyp;tehinguid;summas;price_add_sum;fee_sum;a_date;buyer_channel;piirkond;liiniomanik
Mugav Maksekeskus OÜ Harjumaa;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;pilet;27;1260;0;0;2026-4;Seller;Piirkond 14;Liiniomanik 14
Mugav Maksekeskus OÜ Harjumaa;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;pilet;1;76;0;0;2026-4;Seller;Piirkond 5;Liiniomanik 5
Mugav Maksekeskus OÜ Harjumaa;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;pilet;6;133,2;0;0;2026-4;Seller;Piirkond 6;Liiniomanik 6
Mugav Maksekeskus OÜ Harjumaa;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;pilet;1;76;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Mugav Maksekeskus OÜ Harjumaa;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;pilet;3;22;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Mugav Maksekeskus OÜ Harjumaa;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;pilet;3;22;0;0;2026-4;Seller;Piirkond 8;Liiniomanik 8
Mugav Maksekeskus OÜ Harjumaa;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;pilet;1;76;0;0;2026-4;Seller;Piirkond 9;Liiniomanik 9
Mugav Maksekeskus OÜ Harjumaa;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;pilet;2;132;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Mugav Maksekeskus OÜ Harjumaa;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;pilet;7;302,2;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Mugav Maksekeskus OÜ Harjumaa;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;pilet;1;76;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Mugav Maksekeskus OÜ Harjumaa;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;pilet;2;132;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Mugav Maksekeskus OÜ Harjumaa;Sõidukaardi Keskus OÜ;7474;Sõidukaardi Keskus OÜ;7474;C;pilet;1;76;0;0;2026-4;Seller;Piirkond 12;Liiniomanik 12
Mugav Maksekeskus OÜ Harjumaa;Müügiruut OÜ;3574;Müügiruut OÜ;3574;E;pilet;1;76;0;0;2026-4;Seller;Piirkond 13;Liiniomanik 13
Mugav Maksekeskus OÜ Harjumaa;Tasuvara OÜ;9733;Tasuvara OÜ;9733;C;pilet;1;76;0;0;2026-4;Seller;Piirkond 14;Liiniomanik 14
Mugav Maksekeskus OÜ Harjumaa;Tasuvara OÜ;9733;Tasuvara OÜ;9733;C;pilet;1;76;0;0;2026-4;Seller;Piirkond 5;Liiniomanik 5
Mugav Maksekeskus OÜ Harjumaa;Tasuvara OÜ;9733;Tasuvara OÜ;9733;C;pilet;1;76;0;0;2026-4;Seller;Piirkond 6;Liiniomanik 6
Mugav Maksekeskus OÜ Harjumaa;Tasuvara OÜ;9733;Tasuvara OÜ;9733;C;pilet;1;76;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Mugav Maksekeskus OÜ;Arvelduskeskus OÜ;1222;Arvelduskeskus OÜ;1222;PPE;pilet;116;627;0;0;2026-4;Web;Piirkond 7;Liiniomanik 7
Mugav Maksekeskus OÜ;Terminalipunkt OÜ;7835;Terminalipunkt OÜ;7835;PPE;pilet;-2;-26,73;0;0;2026-4;Seller;Piirkond 8;Liiniomanik 8
Mugav Maksekeskus OÜ Harjumaa;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;pilet;2;10;0;0;2026-4;Seller;Piirkond 9;Liiniomanik 9
Mugav Maksekeskus OÜ Harjumaa;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;pilet;1;20;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Mugav Maksekeskus OÜ;Arvelduskeskus OÜ;1222;Arvelduskeskus OÜ;1222;PPE;pilet;61;1626,2;0;0;2026-4;Web;Piirkond 10;Liiniomanik 10
Mugav Maksekeskus OÜ;Sõidukaardi Keskus OÜ;7474;Sõidukaardi Keskus OÜ;7474;PPE;pilet;-1;-2;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Mugav Maksekeskus OÜ;Terminalipunkt OÜ;7835;Terminalipunkt OÜ;7835;PP;pilet;-1;-2;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Mugav Maksekeskus OÜ;Arvelduskeskus OÜ;1222;Arvelduskeskus OÜ;1222;PPE;pilet;10;23,3;0;0;2026-4;Web;Piirkond 12;Liiniomanik 12
Mugav Maksekeskus OÜ;Arvelduskeskus OÜ;1222;Arvelduskeskus OÜ;1222;PPE;pilet;32;27,33;0;0;2026-4;Web;Piirkond 13;Liiniomanik 13
Mugav Maksekeskus OÜ;Arvelduskeskus OÜ;1222;Arvelduskeskus OÜ;1222;PPE;pilet;27;1176,1;0;0;2026-4;Web;Piirkond 14;Liiniomanik 14
Mugav Maksekeskus OÜ;Terminalipunkt OÜ;7835;Terminalipunkt OÜ;7835;PPE;pilet;-1;-2;0;0;2026-4;Seller;Piirkond 5;Liiniomanik 5
Mugav Maksekeskus OÜ;Arvelduskeskus OÜ;1222;Arvelduskeskus OÜ;1222;PPE;pilet;6;11,03;0;0;2026-4;Web;Piirkond 6;Liiniomanik 6
Mugav Maksekeskus OÜ;Arvelduskeskus OÜ;1222;Arvelduskeskus OÜ;1222;PPE;pilet;1;32,2;0;0;2026-4;Web;Piirkond 7;Liiniomanik 7
Mugav Maksekeskus OÜ;Sõidukaardi Keskus OÜ;7474;Sõidukaardi Keskus OÜ;7474;PPE;pilet;-1;-2;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Mugav Maksekeskus OÜ;Arvelduskeskus OÜ;1222;Arvelduskeskus OÜ;1222;PPE;pilet;6;16,33;0;0;2026-4;Web;Piirkond 8;Liiniomanik 8
Mugav Maksekeskus OÜ;Arvelduskeskus OÜ;1222;Arvelduskeskus OÜ;1222;PPE;pilet;-1;-2;0;0;2026-4;Seller;Piirkond 9;Liiniomanik 9
Mugav Maksekeskus OÜ;Arvelduskeskus OÜ;1222;Arvelduskeskus OÜ;1222;PPE;pilet;2;36;0;0;2026-4;Web;Piirkond 10;Liiniomanik 10
Raudtee Partner OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;pilet;1;13;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Raudtee Partner OÜ;Piletipesa OÜ;1528;Piletipesa OÜ;1528;C;pilet;113;220;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Raudtee Partner OÜ;Piletipesa OÜ;1528;Piletipesa OÜ;1528;C;pilet;622;1073;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Raudtee Partner OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;pilet;12;3033;0;0;2026-4;Seller;Piirkond 12;Liiniomanik 12
Raudtee Partner OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;pilet;31;163;0;0;2026-4;Seller;Piirkond 13;Liiniomanik 13
Raudtee Partner OÜ;Tasuvara OÜ;9733;Tasuvara OÜ;9733;C;pilet;3;37;0;0;2026-4;Seller;Piirkond 14;Liiniomanik 14
Raudtee Partner OÜ;Tasuvara OÜ;9733;Tasuvara OÜ;9733;C;pilet;12;200;0;0;2026-4;Seller;Piirkond 5;Liiniomanik 5
Raudtee Partner OÜ;Tasuvara OÜ;9733;Tasuvara OÜ;9733;C;pilet;10;130;0;0;2026-4;Seller;Piirkond 6;Liiniomanik 6
Raudtee Partner OÜ;Tasuvara OÜ;9733;Tasuvara OÜ;9733;C;pilet;10;130;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Raudtee Partner OÜ;Terminalipunkt OÜ;7835;Terminalipunkt OÜ;7835;PPE;pilet;-1;-13;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Raudtee Partner OÜ;Terminalipunkt OÜ;7835;Terminalipunkt OÜ;7835;C;pilet;-2;-30;0;0;2026-4;Seller;Piirkond 8;Liiniomanik 8
Piletimaailm OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;pilet;9;160;0;0;2026-4;Seller;Piirkond 9;Liiniomanik 9
Sõidukaardi Keskus OÜ;Sõidukaardi Keskus OÜ;7474;Sõidukaardi Keskus OÜ;7474;C;raha valjamakse;3;-22,12;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Sõidukaardi Keskus OÜ;Müügikaart OÜ;6546;Müügikaart OÜ;6546;C;raha valjamakse;9;-67,07;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Sõidukaardi Keskus OÜ;Terminalipunkt OÜ;7835;Terminalipunkt OÜ;7835;I;raha valjamakse;1;-232,61;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Kiire Kaart OÜ;Arvopunkt OÜ;6134;Arvopunkt OÜ;6134;C;pilet;12;173;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Kiire Kaart OÜ;Lõunakaardi Teenused OÜ;2180;Lõunakaardi Teenused OÜ;2180;E;pilet;12;173;0;0;2026-4;Seller;Piirkond 12;Liiniomanik 12
Kiire Kaart OÜ;Lõunakaardi Teenused OÜ;2180;Lõunakaardi Teenused OÜ;2180;C;pilet;9;200;0;0;2026-4;Seller;Piirkond 13;Liiniomanik 13
Sõidukaardi Keskus OÜ;Saarte Müügipunkt OÜ;2960;Saarte Müügipunkt OÜ;2960;C;isikustamine;33;0;0;0;2026-4;Seller;Piirkond 14;Liiniomanik 14
Sõidukaardi Keskus OÜ;Saarte Müügipunkt OÜ;2960;Saarte Müügipunkt OÜ;2960;C;kaardi tagasiost;30;0;0;0;2026-4;Seller;Piirkond 5;Liiniomanik 5
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;isikustamine;1;1;0;0;2026-4;Seller;Piirkond 6;Liiniomanik 6
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;isikustamine;2;2;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;kaardimyyk;3;2;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;kaardimyyk;1;3;0;0;2026-4;Seller;Piirkond 8;Liiniomanik 8
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;isikustamine;1;1;0;0;2026-4;Seller;Piirkond 9;Liiniomanik 9
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;isikustamine;2;2;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;kaardimyyk;2;6;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;kaardimyyk;1;12;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;rahalaadimine;3;33;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;rahalaadimine;7;32;0;0;2026-4;Seller;Piirkond 12;Liiniomanik 12
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;isikustamine;2;2;0;0;2026-4;Seller;Piirkond 13;Liiniomanik 13
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;isikustamine;1;1;0;0;2026-4;Seller;Piirkond 14;Liiniomanik 14
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;kaardimyyk;6;1;0;0;2026-4;Seller;Piirkond 5;Liiniomanik 5
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;kaardimyyk;1;12;0;0;2026-4;Seller;Piirkond 6;Liiniomanik 6
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;rahalaadimine;3;0;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;rahalaadimine;3;30;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;isikustamine;1;1;0;0;2026-4;Seller;Piirkond 8;Liiniomanik 8
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;isikustamine;2;2;0;0;2026-4;Seller;Piirkond 9;Liiniomanik 9
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;kaardimyyk;3;13;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;kaardimyyk;10;30;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;rahalaadimine;1;3;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;kaardimyyk;1;12;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;isikustamine;13;13;0;0;2026-4;Seller;Piirkond 12;Liiniomanik 12
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;isikustamine;10;10;0;0;2026-4;Seller;Piirkond 13;Liiniomanik 13
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;kaardimyyk;12;36;0;0;2026-4;Seller;Piirkond 14;Liiniomanik 14
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;kaardimyyk;11;33;0;0;2026-4;Seller;Piirkond 5;Liiniomanik 5
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;rahalaadimine;22;273;0;0;2026-4;Seller;Piirkond 6;Liiniomanik 6
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;rahalaadimine;23;263;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;isikustamine;1;1;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;isikustamine;3;3;0;0;2026-4;Seller;Piirkond 8;Liiniomanik 8
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;kaardimyyk;9;21;0;0;2026-4;Seller;Piirkond 9;Liiniomanik 9
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;kaardimyyk;7;21;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;rahalaadimine;1;10;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;rahalaadimine;3;10;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;isikustamine;13;13;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;isikustamine;6;6;0;0;2026-4;Seller;Piirkond 12;Liiniomanik 12
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;kaardimyyk;20;60;0;0;2026-4;Seller;Piirkond 13;Liiniomanik 13
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;kaardimyyk;1;31;0;0;2026-4;Seller;Piirkond 14;Liiniomanik 14
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;rahalaadimine;1;33;0;0;2026-4;Seller;Piirkond 5;Liiniomanik 5
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;rahalaadimine;6;63;0;0;2026-4;Seller;Piirkond 6;Liiniomanik 6
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;kaardimyyk;10;30;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;rahalaadimine;2;36;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;isikustamine;11;11;0;0;2026-4;Seller;Piirkond 8;Liiniomanik 8
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;isikustamine;6;6;0;0;2026-4;Seller;Piirkond 9;Liiniomanik 9
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;kaardimyyk;12;36;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;kaardimyyk;6;1;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;rahalaadimine;9;71;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;rahalaadimine;11;72;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;isikustamine;3;3;0;0;2026-4;Seller;Piirkond 12;Liiniomanik 12
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;isikustamine;7;7;0;0;2026-4;Seller;Piirkond 13;Liiniomanik 13
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;kaardimyyk;11;12;0;0;2026-4;Seller;Piirkond 14;Liiniomanik 14
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;kaardimyyk;2;27;0;0;2026-4;Seller;Piirkond 5;Liiniomanik 5
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;rahalaadimine;1;10;0;0;2026-4;Seller;Piirkond 6;Liiniomanik 6
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;sooduskaardi isikustamine;2;2;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;isikustamine;1;1;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;isikustamine;16;16;0;0;2026-4;Seller;Piirkond 8;Liiniomanik 8
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;kaardimyyk;12;37;0;0;2026-4;Seller;Piirkond 9;Liiniomanik 9
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;kaardimyyk;3;13;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;rahalaadimine;13;102;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;rahalaadimine;1;3;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;isikustamine;12;12;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;isikustamine;2;2;0;0;2026-4;Seller;Piirkond 12;Liiniomanik 12
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;kaardimyyk;13;13;0;0;2026-4;Seller;Piirkond 13;Liiniomanik 13
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;kaardimyyk;3;13;0;0;2026-4;Seller;Piirkond 14;Liiniomanik 14
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;rahalaadimine;1;3;0;0;2026-4;Seller;Piirkond 5;Liiniomanik 5
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;kaardimyyk;2;267;0;0;2026-4;Seller;Piirkond 6;Liiniomanik 6
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;isikustamine;3;3;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;isikustamine;2;2;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;kaardimyyk;3;2;0;0;2026-4;Seller;Piirkond 8;Liiniomanik 8
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;kaardimyyk;1;12;0;0;2026-4;Seller;Piirkond 9;Liiniomanik 9
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;rahalaadimine;1;10;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;kaardimyyk;1;3;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;rahalaadimine;1;13;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;rahalaadimine;1;3;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;isikustamine;1;1;0;0;2026-4;Seller;Piirkond 12;Liiniomanik 12
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;isikustamine;1;1;0;0;2026-4;Seller;Piirkond 13;Liiniomanik 13
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;kaardimyyk;1;3;0;0;2026-4;Seller;Piirkond 14;Liiniomanik 14
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;kaardimyyk;1;3;0;0;2026-4;Seller;Piirkond 5;Liiniomanik 5
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;isikustamine;7;7;0;0;2026-4;Seller;Piirkond 6;Liiniomanik 6
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;kaardimyyk;16;1;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;rahalaadimine;2;20;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;isikustamine;1;1;0;0;2026-4;Seller;Piirkond 8;Liiniomanik 8
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;kaardimyyk;3;13;0;0;2026-4;Seller;Piirkond 9;Liiniomanik 9
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;rahalaadimine;1;20;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;isikustamine;61;61;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;kaardimyyk;7;231;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;rahalaadimine;36;167;0;0;2026-4;Seller;Piirkond 11;Liiniomanik 11
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;isikustamine;1;1;0;0;2026-4;Seller;Piirkond 12;Liiniomanik 12
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;isikustamine;3;3;0;0;2026-4;Seller;Piirkond 13;Liiniomanik 13
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;kaardimyyk;1;12;0;0;2026-4;Seller;Piirkond 14;Liiniomanik 14
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;kaardimyyk;6;1;0;0;2026-4;Seller;Piirkond 5;Liiniomanik 5
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;rahalaadimine;7;36;0;0;2026-4;Seller;Piirkond 6;Liiniomanik 6
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;rahalaadimine;7;23;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;isikustamine;1;1;0;0;2026-4;Seller;Piirkond 7;Liiniomanik 7
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;kaardimyyk;6;1;0;0;2026-4;Seller;Piirkond 8;Liiniomanik 8
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;C;kaardimyyk;2;6;0;0;2026-4;Seller;Piirkond 9;Liiniomanik 9
Sõidukaardi Keskus OÜ;Piletivõrk OÜ;8799;Piletivõrk OÜ;8799;E;rahalaadimine;1;60;0;0;2026-4;Seller;Piirkond 10;Liiniomanik 10
